Date,Close
2019-02-15,3586.96
2019-02-16,3589.18
2019-02-17,3688.93
2019-02-18,3866
2019-02-19,3894.14
2019-02-20,3942.42
2019-02-21,3913.81
2019-02-22,3944.14
2019-02-23,4161.07
2019-02-24,3778.81
2019-02-25,3825.76
2019-02-26,3801.69
2019-02-27,3800.68
2019-02-28,3804.83
2019-03-01,3817.51
2019-03-02,3810.32
2019-03-03,3782.93
2019-03-04,3696.76
2019-03-05,3815.83
2019-03-06,3872.41
2019-03-07,3854.94
2019-03-08,3854.39
2019-03-09,3902.74
2019-03-10,3908.34
2019-03-11,3808.53
2019-03-12,3868.99
2019-03-13,3851.21
2019-03-14,3859.61
2019-03-15,3954.68
2019-03-16,3956.31
2019-03-17,3986.91
2019-03-18,3975.98
2019-03-19,3976.4
2019-03-20,4030.64
2019-03-21,3975.06
2019-03-22,3996.5
2019-03-23,3969.77
2019-03-24,3977.07
2019-03-25,3912.29
2019-03-26,3976.53
2019-03-27,4004.04
2019-03-28,4023.05
2019-03-29,4088.03
2019-03-30,4084.4
2019-03-31,4130.21
2019-04-01,4175.91
2019-04-02,5055
2019-04-03,4968.09
2019-04-04,4896.13
2019-04-05,5003.89
2019-04-06,5126.6
2019-04-07,5250
2019-04-08,5240.82
2019-04-09,5223.45
2019-04-10,5195.41
2019-04-11,5026.54
2019-04-12,5110.99
2019-04-13,5056.54
2019-04-14,5161.4
2019-04-15,5055.08
2019-04-16,5230
2019-04-17,5273.99
2019-04-18,5231.87
2019-04-19,5306
2019-04-20,5334.33
2019-04-21,5262.39
2019-04-22,5433.01
2019-04-23,5576.99
2019-04-24,5438.64
2019-04-25,5205.05
2019-04-26,5147.94
2019-04-27,5175
2019-04-28,5176.38
2019-04-29,5153.63
2019-04-30,5316.97
2019-05-01,5330.5
2019-05-02,5464.33
2019-05-03,5738.95
2019-05-04,5762.35
2019-05-05,5628.8
2019-05-06,5889.08
2019-05-07,5783.46
2019-05-08,6038.48
2019-05-09,6281.32
2019-05-10,6554.27
2019-05-11,7153.05
2019-05-12,7009.43
2019-05-13,7973.21
2019-05-14,8057.12
2019-05-15,8247.34
2019-05-16,7295.47
2019-05-17,7388.93
2019-05-18,7949.2
2019-05-19,8056.93
2019-05-20,7935.21
2019-05-21,7934.14
2019-05-22,7671.41
2019-05-23,7877.36
2019-05-24,8012
2019-05-25,8011.2
2019-05-26,8777.03
2019-05-27,8794.15
2019-05-28,8642.2
2019-05-29,8697.22
2019-05-30,8270
2019-05-31,8552.05
2019-06-01,8566.07
2019-06-02,8678.7
2019-06-03,7889
2019-06-04,7793.78
2019-06-05,7864.04
2019-06-06,7807.85
2019-06-07,7954.01
2019-06-08,7899.5
2019-06-09,7666.31
2019-06-10,7971.16
2019-06-11,7993.57
2019-06-12,8126.23
2019-06-13,8209.98
2019-06-14,8640
2019-06-15,9005
2019-06-16,9176.51
2019-06-17,9270.94
2019-06-18,9131.12
2019-06-19,9335.38
2019-06-20,9743.4
2019-06-21,10590.84
2019-06-22,10727.38
2019-06-23,10652.59
2019-06-24,11139.05
2019-06-25,12250
2019-06-26,12818.84
2019-06-27,11107.27
2019-06-28,11462.11
2019-06-29,12118.22
2019-06-30,11076.99
2019-07-01,10451.1
2019-07-02,11320.35
2019-07-03,11900
2019-07-04,11134.01
2019-07-05,11520.39
2019-07-06,11148.88
2019-07-07,11426.5
2019-07-08,12679.69
2019-07-09,12982.8
2019-07-10,11701
2019-07-11,11190.12
2019-07-12,11631.13
2019-07-13,11300.52
2019-07-14,10258.63
2019-07-15,10727.8
2019-07-16,9411.77
2019-07-17,9734.49
2019-07-18,10599.42
2019-07-19,10533.46
2019-07-20,10596.18
2019-07-21,10626.59
2019-07-22,10234.12
2019-07-23,9636.47
2019-07-24,10121.72
2019-07-25,9708.52
2019-07-26,10131.2
2019-07-27,9466.06
2019-07-28,9622.65
2019-07-29,9424.51
2019-07-30,9689.92
2019-07-31,10020.96
2019-08-01,10351.99
2019-08-02,10790.16
2019-08-03,10775.01
2019-08-04,11589.84
2019-08-05,11665.47
2019-08-06,11620
2019-08-07,11942
2019-08-08,11856.76
2019-08-09,11831.73
2019-08-10,11372.66
2019-08-11,11429.93
2019-08-12,11375
2019-08-13,10601.91
2019-08-14,9815.49
2019-08-15,10317.24
2019-08-16,10306.38
2019-08-17,10116.2
2019-08-18,10409.68
2019-08-19,10792.92
2019-08-20,10296.58
2019-08-21,9868.46
2019-08-22,10153.83
2019-08-23,10362.35
2019-08-24,10142.12
2019-08-25,10296.6
2019-08-26,10181.39
2019-08-27,10088.32
2019-08-28,9589.71
2019-08-29,9462.64
2019-08-30,9620.09
2019-08-31,9633.77
2019-09-01,9771.76
2019-09-02,10419.11
2019-09-03,10630.07
2019-09-04,10574.37
2019-09-05,10664.47
2019-09-06,10346.12
2019-09-07,10566.01
2019-09-08,10307.94
2019-09-09,10311.07
2019-09-10,10083.83
2019-09-11,10110.81
2019-09-12,10393.16
2019-09-13,10313
2019-09-14,10330.06
2019-09-15,10316.55
2019-09-16,10250
2019-09-17,10213.55
2019-09-18,9814.55
2019-09-19,9814.55
2019-09-20,10129.84
2019-09-21,9875.08
2019-09-22,9974.22
2019-09-23,9705.64
2019-09-24,8580
2019-09-25,8368.01
2019-09-26,8017.77
2019-09-27,8184.56
2019-09-28,8142.51
2019-09-29,7978.82
2019-09-30,8425.8
2019-10-01,8284.42
2019-10-02,8346.13
2019-10-03,8346.13
2019-10-04,8147.95
2019-10-05,8064.95
2019-10-06,7874.02
2019-10-07,8279.66
2019-10-08,8130.38
2019-10-09,8569.02
2019-10-10,8578.48
2019-10-11,8318.12
2019-10-12,8341.87
2019-10-13,8293
2019-10-14,8319.15
2019-10-15,8157.99
2019-10-16,7970.35
2019-10-17,8071.61
2019-10-18,7952.75
2019-10-19,7914.32
2019-10-20,8233.71
2019-10-21,8219.16
2019-10-22,7957.67
2019-10-23,7420.27
2019-10-24,7420.27
2019-10-25,9600
2019-10-26,9175
2019-10-27,9637.32
2019-10-28,9302.2
2019-10-29,9287.96
2019-10-30,9109.13
2019-10-31,9086.98
2019-11-01,9260.94
2019-11-02,9346.57
2019-11-03,9153.97
2019-11-04,9423.5
2019-11-05,9317.56
2019-11-06,9295.62
2019-11-07,9229.83
2019-11-08,8822.15
2019-11-09,8767.29
2019-11-10,9012.01
2019-11-11,8730
2019-11-12,8730
2019-11-13,8756.62
2019-11-14,8538.52
2019-11-15,8452.68
2019-11-16,8474.64
2019-11-17,8477.41
2019-11-18,8136.38
2019-11-19,8136.38
2019-11-20,8106.03
2019-11-21,8106.03
2019-11-22,7292.6
2019-11-23,7227.12
2019-11-24,6682.52
2019-11-25,7241.86
2019-11-26,7073.3
2019-11-27,7507.18
2019-11-28,7492.85
2019-11-29,7748.26
2019-11-30,7295.55
2019-12-01,7365.28
2019-12-02,7359.65
2019-12-03,7153.72
2019-12-04,7215.49
2019-12-05,7215.49
2019-12-06,7546.35
2019-12-07,7415.16
2019-12-08,7517.82
2019-12-09,7376.76
2019-12-10,7206.77
2019-12-11,7154.82
2019-12-12,7154.82
2019-12-13,7249.48
2019-12-14,7048.99
2019-12-15,7065.45
2019-12-16,7065.45
2019-12-17,6682.33
2019-12-18,7168.49
2019-12-19,7168.49
2019-12-20,7165.18
2019-12-21,7140.94
2019-12-22,7601.16
2019-12-23,7312.65
2019-12-24,7231.26
2019-12-25,7173.62
2019-12-26,7209.32
2019-12-27,7276.81
2019-12-28,7298.01
2019-12-29,7340.05
2019-12-30,7210.56
2019-12-31,7199.04
2020-01-01,7100.02
2020-01-02,6930.1
2020-01-03,7328.98
2020-01-04,7468.87
2020-01-05,7535.91
2020-01-06,7899.33
2020-01-07,8301.6
2020-01-08,7941.96
2020-01-09,7804
2020-01-10,8160.66
2020-01-11,8086.45
2020-01-12,8100.01
2020-01-13,8467.57
2020-01-14,8727.32
2020-01-15,8636.53
2020-01-16,8774.03
2020-01-17,8914.92
2020-01-18,9141
2020-01-19,8647.68
2020-01-20,8652.38
2020-01-21,8697.93
2020-01-22,8559.71
2020-01-23,8310.2
2020-01-24,8286.66
2020-01-25,8346.01
2020-01-26,8647.99
2020-01-27,9095.48
2020-01-28,9338.25
2020-01-29,9253
2020-01-30,9420.01
2020-01-31,9417.47
2020-02-01,9253.55
2020-02-02,9362.03
2020-02-03,9274.75
2020-02-04,9207.78
2020-02-05,9634.97
2020-02-06,9768.85
2020-02-07,9709.11
2020-02-08,10050
2020-02-09,10078.82
2020-02-10,9724.18
2020-02-11,10299.99
2020-02-12,10407.84
2020-02-13,10250
2020-02-14,10275.98
2020-02-15,10009.32
2020-02-16,9827.28
2020-02-17,9729.09
2020-02-18,10167.73
2020-02-19,9576.75
2020-02-20,9718.52
2020-02-21,9685.45
2020-02-22,9797.42
2020-02-23,9786.57
2020-02-24,9592.16
2020-02-25,9150
2020-02-26,8731.04
2020-02-27,8846
2020-02-28,8729.6
2020-02-29,8619.7
2020-03-01,8605.01
2020-03-02,8877.81
2020-03-03,8787.27
2020-03-04,8882.25
2020-03-05,9049.04
2020-03-06,9120
2020-03-07,8757.45
2020-03-08,8074.97
2020-03-09,7908.79
2020-03-10,7926
2020-03-11,7656.57
2020-03-12,5301.14
2020-03-13,5607.46
2020-03-14,5168.42
2020-03-15,5258.08
2020-03-16,5347.41
2020-03-17,5415.14
2020-03-18,5305
2020-03-19,6169
2020-03-20,6262.57
2020-03-21,6362.46
2020-03-22,5963.72
2020-03-23,6560.95
2020-03-24,6577.72
2020-03-25,6747.55
2020-03-26,6821.95
2020-03-27,6127.86
2020-03-28,6219.79
2020-03-29,6011.5
2020-03-30,6450
2020-03-31,6383.69
2020-04-01,6623.92
2020-04-02,6787.4
2020-04-03,6702.98
2020-04-04,6802.53
2020-04-05,6848.94
2020-04-06,7329.68
2020-04-07,7355.98
2020-04-08,7291.99
2020-04-09,7181.24
2020-04-10,6922.02
2020-04-11,6819.05
2020-04-12,6688.22
2020-04-13,6903.82
2020-04-14,6911.93
2020-04-15,6661.49
2020-04-16,7095.71
2020-04-17,7104.85
2020-04-18,7247.14
2020-04-19,7180.39
2020-04-20,6868.43
2020-04-21,6876.85
2020-04-22,7126.88
2020-04-23,7531.48
2020-04-24,7531.4
2020-04-25,7575.1
2020-04-26,7740.35
2020-04-27,7719.16
2020-04-28,7828.44
2020-04-29,9303
2020-04-30,8670
2020-05-01,8838.82
2020-05-02,9144.68
2020-05-03,8733.73
2020-05-04,8866.02
2020-05-05,8981.5
2020-05-06,9303.28
2020-05-07,9944.62
2020-05-08,9874.08
2020-05-09,8641.42
2020-05-10,8705.73
2020-05-11,8723.37
2020-05-12,8917.17
2020-05-13,9359.71
2020-05-14,9491.62
2020-05-15,9432.45
2020-05-16,9543.68
2020-05-17,9859.74
2020-05-18,9518.31
2020-05-19,9722.01
2020-05-20,9465.2
2020-05-21,8980.03
2020-05-22,9287.48
2020-05-23,9205.97
2020-05-24,8786.3
2020-05-25,8898.77
2020-05-26,8825.24
2020-05-27,9167.35
2020-05-28,9515.67
2020-05-29,9387.92
2020-05-30,9585.16
2020-05-31,9548.6
2020-06-01,10101
2020-06-02,9490.86
2020-06-03,9673.24
2020-06-04,9801.22
2020-06-05,9629.73
2020-06-06,9686.14
2020-06-07,9727.5
2020-06-08,9682.47
2020-06-09,9757.9
2020-06-10,9891.06
2020-06-11,9349.62
2020-06-12,9411.45
2020-06-13,9431.18
2020-06-14,9147.94
2020-06-15,9564.41
2020-06-16,9449.29
2020-06-17,9422.55
2020-06-18,9264.76
2020-06-19,9322.18
2020-06-20,9369.97
2020-06-21,9377.5
2020-06-22,9657
2020-06-23,9647.69
2020-06-24,9081.56
2020-06-25,9234.9
2020-06-26,9152.19
2020-06-27,8968.46
2020-06-28,9095.03
2020-06-29,9163.46
2020-06-30,9138.14
2020-07-01,9243.71
2020-07-02,9091
2020-07-03,9088.22
2020-07-04,9132.43
2020-07-05,9095.07
2020-07-06,9301.44
2020-07-07,9303.98
2020-07-08,9390.93
2020-07-09,9219.22
2020-07-10,9267.7
2020-07-11,9279.06
2020-07-12,9272.81
2020-07-13,9215.14
2020-07-14,9235.59
2020-07-15,9197.6
2020-07-16,9113.55
2020-07-17,9142.64
2020-07-18,9160.1
2020-07-19,9194.56
2020-07-20,9182.44
2020-07-21,9368.93
2020-07-22,9511.62
2020-07-23,9574.13
2020-07-24,9595.08
2020-07-25,9690.92
2020-07-26,10264.64
2020-07-27,10987.18
2020-07-28,10978.28
2020-07-29,11014.93
2020-07-30,10992.36
2020-07-31,11374.67
2020-08-01,12013.1
2020-08-02,11126.07
2020-08-03,11266.38
2020-08-04,11249.4
2020-08-05,11668.82
2020-08-06,11840.01
2020-08-07,11564.69
2020-08-08,11751.25
2020-08-09,12040.15
2020-08-10,11840.01
2020-08-11,11370
2020-08-12,11577.47
2020-08-13,11749.18
2020-08-14,11904.01
2020-08-15,11931.31
2020-08-16,11850.89
2020-08-17,12319.38
2020-08-18,11842.01
2020-08-19,11709.74
2020-08-20,11868.71
2020-08-21,11476.51
2020-08-22,11610.61
2020-08-23,11682.41
2020-08-24,11673.96
2020-08-25,11367.78
2020-08-26,11393.67
2020-08-27,11381.24
2020-08-28,11509.36
2020-08-29,11615.75
2020-08-30,11684.13
2020-08-31,11700.34
2020-09-01,11843.67
2020-09-02,11372.36
2020-09-03,10292.3
2020-09-04,10412.23
2020-09-05,10176.76
2020-09-06,10209.95
2020-09-07,10306.55
2020-09-08,10027.59
2020-09-09,10382.57
2020-09-10,10229.56
2020-09-11,10349.41
2020-09-12,10561.09
2020-09-13,10363.86
2020-09-14,10761.95
2020-09-15,10778.31
2020-09-16,10872.99
2020-09-17,10935.43
2020-09-18,10978.68
2020-09-19,10947.97
2020-09-20,10966.22
2020-09-21,10459.33
2020-09-22,10484.6
2020-09-23,10302.43
2020-09-24,10671.04
2020-09-25,10712.07
2020-09-26,10787.07
2020-09-27,10894.13
2020-09-28,10688.15
2020-09-29,10750.01
2020-09-30,10802.58
2020-10-01,10640.95
2020-10-02,10556.56
2020-10-03,10555.06
2020-10-04,10672.37
2020-10-05,10773.28
2020-10-06,10582.74
2020-10-07,10649.71
2020-10-08,10893.63
2020-10-09,11411.07
2020-10-10,11338.97
2020-10-11,11392.64
2020-10-12,11460.05
2020-10-13,11400
2020-10-14,11385.71
2020-10-15,11514.22
2020-10-16,11372.39
2020-10-17,11378.23
2020-10-18,11426.09
2020-10-19,11746.01
2020-10-20,12202.19
2020-10-21,12745.04
2020-10-22,12983.1
2020-10-23,12988.35
2020-10-24,13308.71
2020-10-25,13109.29
2020-10-26,13092.12
2020-10-27,13803
2020-10-28,13294.27
2020-10-29,13449.48
2020-10-30,13510.63
2020-10-31,13707.8
2020-11-01,13714.71
2020-11-02,13409.22
2020-11-03,13918.7
2020-11-04,14336.09
2020-11-05,15463.93
2020-11-06,15579.19
2020-11-07,14989
2020-11-08,15461.22
2020-11-09,15357.46
2020-11-10,15420.93
2020-11-11,15667.92
2020-11-12,16455.32
2020-11-13,16201.46
2020-11-14,15951.09
2020-11-15,16022.21
2020-11-16,16597.83
2020-11-17,18052.8
2020-11-18,17939.06
2020-11-19,17957.99
2020-11-20,18700.59
2020-11-21,18580.18
2020-11-22,18392.92
2020-11-23,18366.84
2020-11-24,18841.7
2020-11-25,17947.66
2020-11-26,17095.85
2020-11-27,17007.21
2020-11-28,17910
2020-11-29,18600
2020-11-30,19437.03
2020-12-01,18625.02
2020-12-02,19104.23
2020-12-03,19182.37
2020-12-04,18832.19
2020-12-05,19202.68
2020-12-06,19290.65
2020-12-07,19164.87
2020-12-08,18302.24
2020-12-09,18406.12
2020-12-10,17990.3
2020-12-11,18293.19
2020-12-12,18802.37
2020-12-13,19268.47
2020-12-14,19489.05
2020-12-15,19365.77
2020-12-16,21767.47
2020-12-17,22840
2020-12-18,23140.58
2020-12-19,23381.12
2020-12-20,23965.15
2020-12-21,22858.81
2020-12-22,23691.25
2020-12-23,22883.53
2020-12-24,23473.44
2020-12-25,24930.31
2020-12-26,26573.88
2020-12-27,27279.54
2020-12-28,26412.52
2020-12-29,28036.65
2020-12-30,29041.41
2020-12-31,29363.61
2021-01-01,29441.14
2021-01-02,32637.23
2021-01-03,33617.3
2021-01-04,31203.46
2021-01-05,34228.19
2021-01-06,37613.11
2021-01-07,38474.78
2021-01-08,40279.03
2021-01-09,40490.5
2021-01-10,35435.13
2021-01-11,35000
2021-01-12,33804.23
2021-01-13,37040.7
2021-01-14,38706.52
2021-01-15,36549.31
2021-01-16,36215.22
2021-01-17,35089.93
2021-01-18,36509.42
2021-01-19,35075.53
2021-01-20,34603.74
2021-01-21,30943.32
2021-01-22,32393.63
2021-01-23,32500
2021-01-24,33585.44
2021-01-25,31557.64
2021-01-26,31852.6
2021-01-27,31514.54
2021-01-28,33864.01
2021-01-29,33289.13
2021-01-30,33949.79
2021-01-31,33608.78
2021-02-01,33589.89
2021-02-02,36467.28
2021-02-03,37551.56
2021-02-04,37380.18
2021-02-05,39415.76
2021-02-06,38897.95
2021-02-07,38107.34
2021-02-08,46653.5
2021-02-09,46309.88
2021-02-10,45513.94
2021-02-11,47624.29
2021-02-12,47938.87
2021-02-13,47381.8
2021-02-14,47185.29
2021-02-15,49587.2
2021-02-16,49649.93
2021-02-17,52068.01
2021-02-18,51241.23
2021-02-19,55761.1
2021-02-20,56541.2
2021-02-21,55914.43
2021-02-22,51847.25
2021-02-23,50965.74
2021-02-24,50266.89
2021-02-25,47360.43
2021-02-26,47440
2021-02-27,44673.36
2021-02-28,46408.05
2021-03-01,49023.76
2021-03-02,48749.78
2021-03-03,49597.23
2021-03-04,47339.92
2021-03-05,48648.76
2021-03-06,49610.32
2021-03-07,50591.21
2021-03-08,53931.34
2021-03-09,53466.19
2021-03-10,55971.68
2021-03-11,57111.63
2021-03-12,56705.84
2021-03-13,61354.75
2021-03-14,60362.18
2021-03-15,54255.04
2021-03-16,55548.73
2021-03-17,58687.36
2021-03-18,57793.71
2021-03-19,58428.9
2021-03-20,57833.32
2021-03-21,57551.47
2021-03-22,54710.81
2021-03-23,54375.12
2021-03-24,52152.85
2021-03-25,52450.8
2021-03-26,54804.02
2021-03-27,56094.03
2021-03-28,55351
2021-03-29,57155.81
2021-03-30,58621.67
2021-03-31,59143.58
2021-04-01,59800
2021-04-02,59251.04
2021-04-03,57557.71
2021-04-04,57479.64
2021-04-05,58638.14
2021-04-06,57934.16
2021-04-07,56559.59
2021-04-08,58014.19
2021-04-09,59160
2021-04-10,60240.83
2021-04-11,60325.66
2021-04-12,60415.91
2021-04-13,63773.18
2021-04-14,63063.72
2021-04-15,62998.68
2021-04-16,62450
2021-04-17,55992.97
2021-04-18,57175.61
2021-04-19,54586.65
2021-04-20,55255.57
2021-04-21,53508.08
2021-04-22,50329.66
2021-04-23,50195.42
2021-04-24,49721.97
2021-04-25,52435.9
2021-04-26,53531.94
2021-04-27,54883.25
2021-04-28,54312.41
2021-04-29,53750.01
2021-04-30,58272.25
2021-05-01,57847.73
2021-05-02,62075.17969
2021-05-03,61829.17188
2021-05-04,63263.03516
2021-05-05,63955.32813
2021-05-06,63663.38672
2021-05-07,61857.50391
2021-05-08,60784.75
2021-05-09,60109.94141
2021-05-10,57351.13672
2021-05-11,56272.22266
2021-05-12,56574.90234
2021-05-13,58210.55469
2021-05-14,55753.19922
2021-05-15,54189.45703
2021-05-16,56596.69141
2021-05-17,64733.75391
2021-05-18,59717.33984
2021-05-19,59119.33984
2021-05-20,59815.77734
2021-05-21,65130.92578
2021-05-22,65229.79688
2021-05-23,61391.79297
2021-05-24,59402.92188
2021-05-25,62111.21875
2021-05-26,62216.48828
2021-05-27,63717.61719
2021-05-28,62898.05859
2021-05-29,61298.38281
2021-05-30,61681.58984
2021-05-31,62154.24609
2021-06-01,60419.73438
2021-06-02,60109.45703
2021-06-03,63926.14063
2021-06-04,61771.82422
2021-06-05,62653.30078
2021-06-06,63831.86328
2021-06-07,59721.78125
2021-06-08,64061.82422
2021-06-09,63590.14453
2021-06-10,63967.98828
2021-06-11,64776.75
2021-06-12,65426.14453
2021-06-13,66515.35938
2021-06-14,59663.27734
2021-06-15,60460.80469
2021-06-16,60109.86719
2021-06-17,64022.49609
2021-06-18,66266.47656
2021-06-19,66584.40625
2021-06-20,63056.94531
2021-06-21,62775.97266
2021-06-22,59231.03125
2021-06-23,60542.69922
2021-06-24,62807.69141
2021-06-25,66677.33594
2021-06-26,66894.66406
2021-06-27,66073.99219
2021-06-28,66554.21875
2021-06-29,64831.23828
2021-06-30,66473.20313
2021-07-01,68229.63281
2021-07-02,65498.50781
2021-07-03,68231.8125
2021-07-04,60067.78906
2021-07-05,62687.48438
2021-07-06,69510.80469
2021-07-07,61220.73438
2021-07-08,71624.28125
2021-07-09,66058.07813
2021-07-10,68766.73438
2021-07-11,68136.47656
2021-07-12,64753.23828
2021-07-13,69487.71875
2021-07-14,69363.125
2021-07-15,60535.21094
2021-07-16,71443.36719
2021-07-17,69461.71875
2021-07-18,69906.59375
2021-07-19,69570.66406
2021-07-20,68305.59375
2021-07-21,66367.69531
2021-07-22,70105.4375
2021-07-23,70932.98438
2021-07-24,63515.07813
2021-07-25,69217.89063
2021-07-26,71005.32031
2021-07-27,62986.64453
2021-07-28,70543.79688
2021-07-29,63314.73438
2021-07-30,67111.22656
